"id","sex","y_birth","innvandringsgrunn"
"P000645309","0",2000,"FAMM"
"P000645411","0",2005,"FAMM"
"P000645464","1",2005,"FAMM"
"P000645484","0",2005,"UTD"
"P000645493","1",2009,"FAMM"
"P000645506","0",2008,"FAMM"
"P000645516","0",2003,"FAMM"
"P000645687","1",2000,"FAMM"
"P000645703","1",2006,"FAMM"
"P000645708","0",2001,"FAMM"
"P000645741","1",2003,"FAMM"
"P000645804","1",2009,"FAMM"
"P000645894","1",2003,"UTD"
"P000645900","1",2002,"UTD"
"P000645929","0",2009,"UTD"
"P000645934","1",2004,"FAMM"
"P000646027","0",2007,"UTD"
"P000646088","0",2000,"FAMM"
"P000646089","1",2009,"UTD"
"P000646097","0",2005,"FAMM"
"P000646116","1",2006,"FAMM"
"P000646136","1",2006,"UTD"
"P000646192","0",2006,"FAMM"
"P000646207","0",2008,"FAMM"
"P000646223","0",2003,"FAMM"
"P000646263","0",2009,"FAMM"
"P000646286","0",2007,"UTD"
"P000646295","0",2008,"FAMM"
"P000646333","1",2008,"FAMM"
"P000646354","0",2000,"UTD"
"P000646400","0",2004,"UTD"
"P000646410","0",2001,"FAMM"
"P000646439","0",2007,"UTD"
"P000646441","1",2001,"UTD"
"P000646451","0",2002,"FAMM"
"P000646494","1",2003,"UTD"
"P000646539","0",2002,"UTD"
"P000646545","1",2000,"UTD"
"P000646599","0",2006,"FAMM"
"P000646623","1",2000,"UTD"
"P000646689","0",2007,"FAMM"
"P000646727","1",2009,"FAMM"
"P000646753","1",2001,"UTD"
"P000646799","0",2002,"FAMM"
"P000646851","1",2008,"FAMM"
"P000646907","0",2008,"UTD"
"P000646914","0",2006,"UTD"
"P000646951","0",2006,"UTD"
"P000647022","1",2005,"UTD"
"P000647097","0",2002,"UTD"
"P000647120","1",2008,"FAMM"
"P000647123","0",2008,"FAMM"
"P000647171","0",2002,"UTD"
"P000647197","1",2008,"FAMM"
"P000647210","0",2002,"UTD"
"P000647211","1",2005,"FAMM"
"P000647315","0",2003,"FAMM"
"P000647328","0",2009,"FAMM"
"P000647339","1",2009,"UTD"
"P000647351","0",2003,"UTD"
"P000647417","1",2001,"FAMM"
"P000647486","0",2008,"FAMM"
"P000647493","0",2002,"UTD"
"P000647521","0",2006,"FAMM"
"P000647561","0",2002,"FAMM"
"P000647604","0",2007,"FAMM"
"P000647645","1",2006,"UTD"
"P000647657","0",2007,"UTD"
"P000647658","0",2003,"UTD"
"P000647678","1",2009,"FAMM"
"P000647727","1",2004,"UTD"
"P000647759","1",2000,"UTD"
"P000647769","1",2000,"FAMM"
"P000647791","0",2002,"UTD"
"P000647808","0",2006,"UTD"
"P000647906","0",2006,"FAMM"
"P000647910","0",2004,"FAMM"
"P000647914","0",2008,"FAMM"
"P000647941","0",2003,"FAMM"
"P000647961","0",2009,"UTD"
"P000647968","0",2003,"UTD"
"P000648007","0",2004,"UTD"
"P000648013","1",2001,"UTD"
"P000648019","1",2001,"FAMM"
"P000648022","0",2007,"FAMM"
"P000648149","1",2003,"FAMM"
"P000648165","1",2001,"UTD"
"P000648166","0",2002,"UTD"
"P000648179","1",2003,"UTD"
"P000648211","1",2003,"UTD"
"P000648305","0",2008,"FAMM"
"P000648312","0",2009,"FAMM"
"P000648327","0",2004,"UTD"
"P000648335","0",2006,"UTD"
"P000648372","1",2005,"UTD"
"P000648373","0",2002,"FAMM"
"P000648446","0",2006,"UTD"
"P000648550","0",2008,"FAMM"
"P000648580","1",2009,"UTD"
"P000648592","1",2002,"FAMM"
"P000648602","1",2001,"UTD"
"P000648644","1",2009,"FAMM"
"P000648721","1",2006,"UTD"
"P000648728","1",2005,"UTD"
"P000648852","1",2003,"UTD"
"P000648865","1",2007,"FAMM"
"P000648912","1",2003,"UTD"
"P000648939","0",2007,"UTD"
"P000648941","0",2007,"FAMM"
"P000648963","1",2007,"UTD"
"P000649050","1",2004,"UTD"
"P000649109","0",2000,"UTD"
"P000649133","1",2007,"FAMM"
"P000649141","1",2000,"UTD"
"P000649200","0",2009,"UTD"
"P000649234","1",2005,"FAMM"
"P000649254","0",2006,"UTD"
"P000649264","1",2005,"FAMM"
"P000649267","1",2006,"FAMM"
"P000649295","0",2006,"UTD"
"P000649296","0",2007,"FAMM"
"P000649339","0",2001,"UTD"
"P000649384","1",2007,"UTD"
"P000649443","1",2004,"FAMM"
"P000649480","1",2005,"FAMM"
"P000649491","0",2001,"UTD"
"P000649515","0",2008,"FAMM"
"P000649524","1",2001,"UTD"
"P000649613","1",2000,"FAMM"
"P000649635","0",2003,"UTD"
"P000649639","0",2005,"FAMM"
"P000649685","0",2000,"FAMM"
"P000649696","1",2004,"UTD"
"P000649703","1",2004,"UTD"
"P000649704","0",2009,"FAMM"
"P000649745","0",2009,"UTD"
"P000649746","0",2000,"UTD"
"P000649802","1",2009,"FAMM"
"P000649828","1",2008,"UTD"
"P000649830","1",2007,"UTD"
"P000649849","0",2003,"FAMM"
"P000649960","0",2007,"UTD"
"P000649972","1",2009,"FAMM"
"P000650006","1",2003,"FAMM"
"P000650087","0",2009,"UTD"
"P000650095","0",2003,"UTD"
"P000650143","1",2002,"FAMM"
"P000650187","0",2005,"UTD"
"P000650280","0",2002,"UTD"
"P000650323","0",2007,"FAMM"
"P000650326","1",2007,"UTD"
"P000650331","1",2003,"UTD"
"P000650338","0",2002,"FAMM"
"P000650365","0",2008,"UTD"
"P000650456","1",2009,"FAMM"
"P000650457","0",2006,"FAMM"
"P000650484","1",2000,"FAMM"
"P000650491","0",2004,"FAMM"
"P000650509","1",2006,"FAMM"
"P000650517","0",2000,"FAMM"
"P000650521","0",2008,"FAMM"
"P000650581","1",2005,"FAMM"
"P000650583","0",2007,"UTD"
"P000650681","0",2009,"FAMM"
"P000650708","0",2012,"UKJ"
"P000650720","1",2002,"FAMM"
"P000650749","1",2009,"UTD"
"P000650785","0",2001,"UTD"
"P000650854","1",2004,"UTD"
"P000650860","1",2007,"FAMM"
"P000650911","0",2007,"FAMM"
"P000650917","0",2009,"FAMM"
"P000650948","1",2002,"UTD"
"P000650958","1",2002,"UTD"
"P000651007","1",2002,"UTD"
"P000651093","1",2004,"UTD"
"P000651104","0",2006,"FAMM"
"P000651223","1",2002,"FAMM"
"P000651225","1",2006,"UTD"
"P000651275","0",2006,"FAMM"
"P000651288","1",2003,"UTD"
"P000651296","0",2003,"UTD"
"P000651309","1",2006,"FAMM"
"P000651353","0",2005,"FAMM"
"P000651370","0",2009,"FAMM"
"P000651405","0",2007,"UTD"
"P000651495","0",2007,"UTD"
"P000651508","0",2009,"UTD"
"P000651532","0",2002,"UTD"
"P000651533","1",2008,"UTD"
"P000651551","1",2002,"FAMM"
"P000651574","0",2003,"FAMM"
"P000651590","0",2007,"UTD"
"P000651627","0",2003,"UTD"
"P000651723","0",2002,"UTD"
"P000651754","0",2000,"UTD"
"P000651772","1",2006,"FAMM"
"P000651776","0",2003,"UTD"
"P000651789","1",2008,"UTD"
"P000651801","1",2004,"FAMM"
"P000651819","1",2001,"UTD"
"P000651848","1",2004,"UTD"
"P000651866","0",2000,"FAMM"
"P000651889","0",2000,"FAMM"
"P000651891","0",2006,"FAMM"
"P000651978","1",2000,"UTD"
"P000652020","0",2000,"FAMM"
"P000652023","0",2004,"UTD"
"P000652026","1",2005,"FAMM"
"P000652058","0",2004,"UTD"
"P000652062","0",2006,"UTD"
"P000652116","1",2001,"FAMM"
"P000652117","0",2005,"UTD"
"P000652120","0",2003,"UTD"
"P000652175","1",2003,"FAMM"
"P000652237","0",2007,"UTD"
"P000652339","0",2005,"UTD"
"P000652347","1",2007,"FAMM"
"P000652470","0",2005,"FAMM"
"P000652476","0",2006,"FAMM"
"P000652535","1",2001,"FAMM"
"P000652547","1",2009,"UTD"
"P000652590","0",2003,"UTD"
"P000652597","0",2005,"UTD"
"P000652625","0",2004,"FAMM"
"P000652661","1",2009,"FAMM"
"P000652670","1",2004,"UTD"
"P000652747","1",2008,"FAMM"
"P000652762","1",2001,"UTD"
"P000652793","1",2000,"UTD"
"P000652870","0",2004,"UTD"
"P000652921","0",2008,"FAMM"
"P000652949","1",2002,"UTD"
"P000653049","1",2003,"FAMM"
"P000653064","1",2007,"UTD"
"P000653085","0",2009,"UTD"
"P000653088","0",2004,"FAMM"
"P000653109","1",2001,"UTD"
"P000653116","1",2007,"UTD"
"P000653120","0",2000,"UTD"
"P000653189","0",2005,"UTD"
"P000653254","1",2001,"FAMM"
"P000653260","0",2007,"FAMM"
"P000653288","0",2001,"FAMM"
"P000653333","0",2007,"UTD"
"P000653340","1",2000,"UTD"
"P000653343","1",2003,"UTD"
"P000653397","0",2009,"UTD"
"P000653528","1",2000,"UTD"
"P000653537","0",2007,"FAMM"
"P000653541","0",2009,"FAMM"
"P000653544","0",2000,"UTD"
"P000653567","0",2008,"UTD"
"P000653675","0",2003,"FAMM"
"P000653694","1",2005,"FAMM"
"P000653730","0",2000,"FAMM"
"P000653733","0",2000,"FAMM"
"P000653821","1",2014,"ARB"
"P000653848","1",2004,"UTD"
"P000653860","0",2009,"UTD"
"P000653861","1",2009,"FAMM"
"P000653903","0",2000,"FAMM"
"P000653911","1",2010,"UKJ"
"P000653931","1",2002,"FAMM"
"P000653951","1",2000,"FAMM"
"P000653964","0",2009,"FAMM"
"P000653966","0",2003,"FAMM"
"P000653970","1",2002,"FAMM"
"P000654013","0",2007,"UTD"
"P000654060","0",2009,"UTD"
"P000654069","1",2006,"FAMM"
"P000654115","1",2000,"FAMM"
"P000654139","1",2007,"FAMM"
"P000654189","1",2002,"UTD"
"P000654205","1",2004,"FAMM"
"P000654258","1",2008,"UTD"
"P000654335","1",2008,"UTD"
"P000654353","1",2000,"UTD"
"P000654387","1",2003,"FAMM"
"P000654515","0",2006,"UTD"
"P000654541","0",2010,"UKJ"
"P000654653","1",2002,"UTD"
"P000654655","0",2008,"UTD"
"P000654659","0",2000,"FAMM"
"P000654661","0",2007,"UTD"
"P000654679","0",2004,"UTD"
"P000654718","1",2005,"FAMM"
"P000654720","1",2002,"UTD"
"P000654728","0",2007,"UTD"
"P000654762","1",2003,"UTD"
"P000654826","1",2009,"FAMM"
"P000654848","1",2003,"FAMM"
"P000654856","1",2008,"FAMM"
"P000654893","1",2000,"UTD"
"P000654902","1",2006,"UTD"
"P000654929","1",2006,"UTD"
"P000654960","0",2001,"UTD"
"P000654971","0",2004,"FAMM"
"P000654983","0",2009,"FAMM"
"P000654987","1",2001,"UTD"
"P000655019","0",2009,"UTD"
"P000655087","0",2001,"UTD"
"P000655088","1",2004,"UTD"
"P000655090","0",2009,"FAMM"
"P000655122","1",2005,"UTD"
"P000655146","0",2007,"FAMM"
"P000655153","1",2009,"FAMM"
"P000655154","0",2004,"FAMM"
"P000655171","1",2007,"UTD"
"P000655225","0",2005,"UTD"
"P000655317","1",2007,"UTD"
"P000655351","1",2003,"FAMM"
"P000655409","1",2009,"UTD"
"P000655475","1",2009,"UTD"
"P000655490","0",2008,"UTD"
"P000655497","1",2000,"UTD"
"P000655519","0",2001,"FAMM"
"P000655520","0",2003,"FAMM"
"P000655523","1",2002,"FAMM"
"P000655533","1",2005,"UTD"
"P000655550","0",2005,"UTD"
"P000655559","1",2001,"FAMM"
"P000655681","0",2009,"FAMM"
"P000655695","0",2003,"UTD"
"P000655713","0",2009,"FAMM"
"P000655819","0",2008,"UTD"
"P000655958","0",2006,"FAMM"
"P000656009","1",2003,"UTD"
"P000656023","0",2002,"UTD"
"P000656043","0",2003,"UTD"
"P000656082","0",2001,"UTD"
"P000656129","0",2000,"UTD"
"P000656151","1",2004,"UTD"
"P000656174","1",2004,"FAMM"
"P000656207","1",2003,"UTD"
"P000656214","1",2008,"FAMM"
"P000656248","1",2001,"UTD"
"P000656252","0",2004,"UTD"
"P000656264","0",2009,"UTD"
"P000656293","0",2001,"FAMM"
"P000656346","1",2005,"FAMM"
"P000656423","0",2006,"UTD"
"P000656472","0",2001,"FAMM"
"P000656565","0",2001,"UTD"
"P000656585","0",2005,"UTD"
"P000656590","1",2016,"UKJ"
"P000656598","0",2005,"UTD"
"P000656669","0",2005,"UTD"
"P000656712","1",2006,"FAMM"
"P000656713","1",2009,"FAMM"
"P000656719","1",2003,"UTD"
"P000656742","1",2009,"UTD"
"P000656752","1",2007,"UTD"
"P000656794","1",2005,"UTD"
"P000656813","0",2008,"FAMM"
"P000656821","0",2009,"UTD"
"P000656921","1",2005,"FAMM"
"P000656990","0",2000,"UTD"
"P000657011","0",2002,"UTD"
"P000657052","1",2000,"FAMM"
"P000657092","1",2002,"UTD"
"P000657115","0",2000,"FAMM"
"P000657120","0",2000,"FAMM"
"P000657137","1",2002,"UTD"
"P000657152","1",2002,"UTD"
"P000657298","0",2015,"UKJ"
"P000657320","1",2003,"FAMM"
"P000657341","0",2009,"FAMM"
"P000657347","1",2007,"FAMM"
"P000657361","0",2001,"UTD"
"P000657373","1",2005,"UTD"
"P000657426","1",2003,"UTD"
"P000657448","0",2016,"UKJ"
"P000657467","1",2008,"FAMM"
"P000657488","1",2004,"FAMM"
"P000657490","1",2001,"FAMM"
"P000657514","1",2004,"FAMM"
"P000657525","1",2001,"FAMM"
"P000657534","1",2008,"UTD"
"P000657588","0",2005,"FAMM"
"P000657607","1",2004,"FAMM"
"P000657628","0",2003,"FAMM"
"P000657630","1",2003,"UTD"
"P000657641","0",2008,"FAMM"
"P000657728","0",2000,"UTD"
"P000657744","0",2005,"FAMM"
"P000657754","1",2010,"NRD"
"P000657760","0",2004,"FAMM"
"P000657768","1",2006,"UTD"
"P000657909","1",2004,"UTD"
"P000657969","0",2006,"UTD"
"P000657981","0",2000,"UTD"
"P000657993","0",2000,"FAMM"
"P000658145","1",2000,"UTD"
"P000658174","1",2008,"UTD"
"P000658177","1",2002,"FAMM"
"P000658205","0",2000,"UTD"
"P000658222","1",2005,"FAMM"
"P000658247","1",2004,"FAMM"
"P000658252","0",2008,"UTD"
"P000658275","0",2003,"UTD"
"P000658296","1",2004,"UTD"
"P000658414","1",2011,"UKJ"
"P000658416","0",2000,"FAMM"
"P000658446","1",2001,"FAMM"
"P000658493","0",2003,"UTD"
"P000658502","0",2002,"UTD"
"P000658519","0",2011,"NRD"
"P000658522","0",2007,"UTD"
"P000658523","1",2018,"UKJ"
"P000658543","0",2004,"FAMM"
"P000658553","1",2004,"UTD"
"P000658620","0",2004,"FAMM"
"P000658621","1",2007,"FAMM"
"P000658637","0",2009,"FAMM"
"P000658730","1",2000,"UTD"
"P000658780","1",2002,"UTD"
"P000658800","1",2009,"UTD"
"P000658830","0",2002,"UTD"
"P000658856","0",2000,"FAMM"
"P000658870","0",2007,"UTD"
"P000658893","1",2006,"FAMM"
"P000658903","1",2009,"FAMM"
"P000658934","0",2004,"UTD"
"P000658969","1",2007,"FAMM"
"P000658998","1",2002,"FAMM"
"P000658999","0",2009,"UTD"
"P000659027","0",2004,"UTD"
"P000659068","1",2002,"UTD"
"P000659078","1",2007,"FAMM"
"P000659115","0",2006,"UTD"
"P000659164","0",2002,"UTD"
"P000659222","0",2001,"FAMM"
"P000659332","1",2008,"UTD"
"P000659339","0",2002,"FAMM"
"P000659365","1",2009,"FAMM"
"P000659418","0",2008,"FAMM"
"P000659423","1",2003,"UTD"
"P000659431","0",2009,"FAMM"
"P000659566","1",2001,"FAMM"
"P000659593","1",2001,"UTD"
"P000659642","0",2001,"UTD"
"P000659650","0",2017,"UKJ"
"P000659656","1",2003,"UTD"
"P000659784","0",2006,"UTD"
"P000659934","1",2011,"NRD"
"P000659936","0",2007,"FAMM"
"P000659938","0",2009,"FAMM"
"P000659948","0",2000,"UTD"
"P000659965","1",2006,"FAMM"
"P000659982","0",2004,"UTD"
"P000660025","0",2006,"FAMM"
"P000660028","1",2004,"FAMM"
"P000660047","1",2003,"FAMM"
"P000660059","0",2009,"UTD"
"P000660061","1",2008,"FAMM"
"P000660087","0",2003,"UTD"
"P000660151","1",2003,"FAMM"
"P000660152","1",2008,"FAMM"
"P000660233","0",2001,"FAMM"
"P000660249","0",2004,"FAMM"
"P000660325","0",2009,"UTD"
"P000660345","0",2010,"ARB"
"P000660351","0",2005,"UTD"
"P000660393","1",2007,"FAMM"
"P000660438","1",2000,"FAMM"
"P000660442","0",2008,"UTD"
"P000660457","1",2005,"UTD"
"P000660478","0",2008,"FAMM"
"P000660486","0",2006,"UTD"
"P000660498","0",2007,"FAMM"
"P000660592","1",2008,"UTD"
"P000660635","0",2001,"UTD"
"P000660636","1",2005,"FAMM"
"P000660690","0",2005,"UTD"
"P000660724","0",2006,"FAMM"
"P000660770","0",2008,"UTD"
"P000660803","0",2009,"UTD"
"P000660848","0",2009,"UTD"
"P000660898","1",2007,"UTD"
"P000660927","0",2001,"FAMM"
"P000660963","0",2006,"UTD"
"P000661029","0",2001,"UTD"
"P000661037","1",2001,"UTD"
"P000661105","0",2005,"UTD"
"P000661118","1",2009,"UTD"
"P000661127","1",2001,"UTD"
"P000661130","1",2007,"UTD"
"P000661134","0",2008,"UTD"
"P000661143","0",2000,"UTD"
"P000661175","1",2002,"UTD"
"P000661200","1",2008,"UTD"
"P000661229","1",2001,"UTD"
"P000661289","1",2000,"UTD"
"P000661294","1",2004,"FAMM"
"P000661312","1",2002,"FAMM"
"P000661328","0",2001,"FAMM"
"P000661367","1",2004,"FAMM"
"P000661368","0",2009,"FAMM"
"P000661373","0",2000,"FAMM"
"P000661389","1",2006,"FAMM"
"P000661409","0",2008,"FAMM"
"P000661428","0",2000,"UTD"
"P000661479","1",2007,"FAMM"
"P000661541","0",2008,"FAMM"
"P000661586","1",2009,"UTD"
"P000661630","0",2005,"FAMM"
"P000661653","1",2004,"UTD"
"P000661674","0",2000,"FAMM"
"P000661702","0",2006,"UTD"
"P000661709","1",2004,"UTD"
"P000661711","0",2007,"UTD"
"P000661716","1",2009,"UTD"
"P000661807","0",2006,"UTD"
"P000661843","0",2009,"UTD"
"P000661923","0",2006,"UTD"
"P000661929","1",2002,"UTD"
"P000661989","0",2002,"UTD"
"P000661995","1",2003,"UTD"
"P000661996","0",2005,"UTD"
"P000662000","1",2002,"FAMM"
"P000662069","1",2007,"UTD"
"P000662110","0",2002,"UTD"
"P000662135","1",2005,"FAMM"
"P000662150","1",2008,"FAMM"
"P000662207","0",2003,"UTD"
"P000662256","0",2001,"FAMM"
"P000662266","0",2006,"UTD"
"P000662277","1",2008,"UTD"
"P000662304","1",2001,"UTD"
"P000662312","0",2002,"UTD"
"P000662365","1",2003,"UTD"
"P000662405","0",2004,"UTD"
"P000662449","0",2008,"UTD"
"P000662546","0",2000,"FAMM"
"P000662556","1",2001,"UTD"
"P000662576","0",2000,"FAMM"
"P000662619","1",2006,"FAMM"
"P000662668","1",2005,"FAMM"
"P000662671","1",2008,"UTD"
"P000662677","1",2005,"UTD"
"P000662704","1",2006,"FAMM"
"P000662712","0",2000,"UTD"
"P000662738","1",2008,"FAMM"
"P000662743","0",2005,"FAMM"
"P000662806","1",2005,"UTD"
"P000662828","1",2004,"FAMM"
"P000662834","0",2001,"UTD"
"P000662881","0",2006,"FAMM"
"P000662951","1",2006,"FAMM"
"P000662991","1",2000,"UTD"
"P000663042","1",2002,"UTD"
"P000663049","1",2000,"FAMM"
"P000663054","0",2001,"FAMM"
"P000663130","1",2002,"FAMM"
"P000663211","1",2004,"FAMM"
"P000663234","0",2004,"UTD"
"P000663303","0",2003,"FAMM"
"P000663332","0",2003,"UTD"
"P000663338","1",2004,"UTD"
"P000663354","0",2001,"UTD"
"P000663359","1",2006,"FAMM"
"P000663364","1",2002,"UTD"
"P000663392","0",2007,"UTD"
"P000663422","1",2006,"UTD"
"P000663490","1",2009,"FAMM"
"P000663506","0",2003,"FAMM"
"P000663538","0",2002,"UTD"
"P000663586","1",2001,"FAMM"
"P000663607","0",2002,"UTD"
"P000663616","1",2009,"UTD"
"P000663666","0",2000,"UTD"
"P000663716","1",2001,"UTD"
"P000663721","1",2008,"FAMM"
"P000663734","1",2004,"FAMM"
"P000663808","1",2005,"FAMM"
"P000663896","0",2006,"FAMM"
"P000663918","0",2002,"UTD"
"P000663944","0",2000,"FAMM"
"P000664001","1",2005,"UTD"
"P000664005","0",2007,"FAMM"
"P000664047","0",2007,"UTD"
"P000664078","1",2001,"FAMM"
"P000664091","1",2008,"UTD"
"P000664127","0",2003,"FAMM"
"P000664146","1",2006,"FAMM"
"P000664161","0",2003,"UTD"
"P000664176","1",2009,"FAMM"
"P000664210","1",2002,"FAMM"
"P000664281","1",2003,"FAMM"
"P000664323","0",2008,"UTD"
"P000664369","0",2001,"FAMM"
"P000664439","1",2006,"UTD"
"P000664489","0",2000,"FAMM"
"P000664521","0",2009,"FAMM"
"P000664525","0",2005,"FAMM"
"P000664638","0",2008,"UTD"
"P000664665","0",2009,"FAMM"
"P000664671","0",2001,"FAMM"
"P000664674","0",2007,"UTD"
"P000664676","0",2007,"UTD"
"P000664726","0",2009,"FAMM"
"P000664741","1",2008,"FAMM"
"P000664747","1",2006,"FAMM"
"P000664767","0",2002,"UTD"
"P000664786","0",2006,"UTD"
"P000664794","1",2002,"UTD"
"P000664866","1",2005,"UTD"
"P000664890","1",2000,"FAMM"
"P000664904","0",2001,"FAMM"
"P000664985","1",2000,"UTD"
"P000665012","1",2001,"UTD"
"P000665092","0",2008,"UTD"
"P000665211","0",2005,"UTD"
"P000665234","1",2003,"UTD"
"P000665319","0",2004,"FAMM"
"P000665354","1",2003,"UTD"
"P000665383","0",2005,"UTD"
"P000665468","1",2005,"UTD"
"P000665728","1",2000,"FAMM"
"P000665762","0",2003,"UTD"
"P000665870","0",2009,"UTD"
"P000665888","0",2006,"UTD"
"P000665922","0",2003,"FAMM"
"P000665927","1",2008,"UTD"
"P000665940","1",2005,"FAMM"
"P000665942","0",2005,"UTD"
"P000666000","0",2001,"FAMM"
"P000666030","1",2009,"UTD"
"P000666045","1",2006,"FAMM"
"P000666049","0",2002,"FAMM"
"P000666074","1",2006,"FAMM"
"P000666116","1",2007,"UTD"
"P000666122","1",2007,"UTD"
"P000666137","0",2001,"FAMM"
"P000666185","1",2006,"UTD"
"P000666216","1",2001,"UTD"
"P000666245","0",2002,"UTD"
"P000666246","1",2000,"FAMM"
"P000666287","1",2008,"UTD"
"P000666300","1",2001,"UTD"
"P000666387","0",2005,"FAMM"
"P000666426","1",2002,"UTD"
"P000666461","0",2001,"FAMM"
"P000666471","1",2005,"FAMM"
"P000666496","1",2002,"FAMM"
"P000666546","0",2005,"UTD"
"P000666553","0",2004,"UTD"
"P000666562","0",2005,"UTD"
"P000666581","0",2000,"UTD"
"P000666593","1",2009,"FAMM"
"P000666601","0",2001,"FAMM"
"P000666611","1",2004,"FAMM"
"P000666700","0",2005,"UTD"
"P000666702","0",2003,"UTD"
"P000666720","1",2002,"UTD"
"P000666752","0",2007,"UTD"
"P000666758","0",2006,"FAMM"
"P000666779","1",2009,"FAMM"
"P000666785","0",2000,"UTD"
"P000666789","1",2001,"FAMM"
"P000666829","1",2000,"FAMM"
"P000666831","0",2006,"UTD"
"P000666971","1",2001,"FAMM"
"P000667023","0",2003,"UTD"
"P000667045","0",2004,"FAMM"
"P000667066","1",2009,"UTD"
"P000667082","1",2006,"UTD"
"P000667130","1",2002,"FAMM"
"P000667139","0",2003,"UTD"
"P000667166","1",2002,"FAMM"
"P000667182","1",2009,"FAMM"
"P000667185","0",2003,"UTD"
"P000667211","1",2008,"UTD"
"P000667241","1",2013,"NRD"
"P000667247","0",2007,"UTD"
"P000667265","1",2006,"FAMM"
"P000667290","1",2001,"FAMM"
"P000667352","1",2007,"FAMM"
"P000667391","0",2008,"UTD"
"P000667408","0",2005,"FAMM"
"P000667426","0",2003,"FAMM"
"P000667454","0",2008,"UTD"
"P000667535","1",2003,"UTD"
"P000667608","1",2008,"UTD"
"P000667612","0",2008,"UTD"
"P000667641","1",2006,"UTD"
"P000667650","1",2009,"FAMM"
"P000667653","0",2002,"UTD"
"P000667678","0",2002,"UTD"
"P000667699","0",2000,"FAMM"
"P000667701","0",2008,"FAMM"
"P000667714","0",2001,"UTD"
"P000667754","1",2007,"FAMM"
"P000667763","1",2004,"UTD"
"P000667827","1",2000,"FAMM"
"P000667847","1",2003,"UTD"
"P000667886","0",2004,"UTD"
"P000667997","1",2006,"UTD"
"P000668020","0",2005,"UTD"
"P000668069","1",2004,"UTD"
"P000668111","1",2004,"FAMM"
"P000668235","0",2003,"FAMM"
"P000668271","1",2009,"UTD"
"P000668277","0",2008,"UTD"
"P000668312","1",2002,"FAMM"
"P000668314","0",2003,"UTD"
"P000668408","0",2006,"FAMM"
"P000668493","1",2004,"UTD"
"P000668527","0",2004,"UTD"
"P000668546","0",2005,"FAMM"
"P000668574","1",2002,"FAMM"
"P000668585","1",2001,"UTD"
"P000668586","0",2008,"FAMM"
"P000668607","0",2007,"FAMM"
"P000668615","0",2009,"UTD"
"P000668679","0",2006,"FAMM"
"P000668755","0",2000,"FAMM"
"P000668764","1",2009,"FAMM"
"P000668811","1",2009,"FAMM"
"P000668869","1",2003,"FAMM"
"P000668870","0",2000,"FAMM"
"P000668923","0",2009,"UTD"
"P000668954","0",2008,"FAMM"
"P000668976","0",2006,"FAMM"
"P000669018","0",2005,"UTD"
"P000669019","0",2009,"UTD"
"P000669134","1",2001,"UTD"
"P000669137","1",2002,"UTD"
"P000669171","1",2017,"NRD"
"P000669175","1",2001,"UTD"
"P000669245","0",2000,"FAMM"
"P000669319","1",2008,"FAMM"
"P000669355","0",2006,"FAMM"
"P000669399","0",2009,"UTD"
"P000669420","0",2007,"UTD"
"P000669447","1",2004,"FAMM"
"P000669459","1",2006,"UTD"
"P000669464","0",2004,"FAMM"
"P000669518","0",2005,"UTD"
"P000669591","1",2002,"UTD"
"P000669608","0",2009,"FAMM"
"P000669615","1",2001,"FAMM"
"P000669617","1",2008,"UTD"
"P000669623","0",2009,"UTD"
"P000669682","0",2004,"UTD"
"P000669694","1",2000,"UTD"
"P000669697","1",2001,"FAMM"
"P000669715","1",2009,"FAMM"
"P000669725","0",2008,"FAMM"
"P000669767","1",2004,"UTD"
"P000669810","1",2004,"FAMM"
"P000669870","0",2008,"FAMM"
"P000669908","1",2009,"FAMM"
"P000669931","0",2000,"UTD"
"P000669932","0",2001,"FAMM"
"P000669945","0",2006,"UTD"
"P000669966","0",2009,"UTD"
"P000670017","0",2007,"UTD"
"P000670030","1",2000,"FAMM"
"P000670087","1",2001,"UTD"
"P000670092","0",2018,"ARB"
"P000670127","0",2000,"UTD"
"P000670169","1",2013,"UKJ"
"P000670220","1",2007,"UTD"
"P000670236","1",2000,"FAMM"
"P000670266","1",2005,"FAMM"
"P000670272","1",2006,"FAMM"
"P000670311","0",2001,"UTD"
"P000670330","1",2007,"FAMM"
"P000670367","1",2006,"UTD"
"P000670415","0",2007,"UTD"
"P000670489","0",2004,"FAMM"
"P000670491","1",2006,"FAMM"
"P000670586","1",2006,"FAMM"
"P000670654","1",2000,"FAMM"
"P000670690","1",2001,"FAMM"
"P000670703","0",2006,"FAMM"
"P000670718","1",2005,"FAMM"
"P000670765","0",2008,"FAMM"
"P000670788","1",2008,"UTD"
"P000670867","1",2003,"UTD"
